Step: 66 | Episode 1 | Return: 2.00 | Elapsed: 0.01 min
Step: 76556 | Episode 1863 | Return: 2.00 | Elapsed: 3.94 min
Step: 76590 | Episode 1864 | Return: 0.00 | Elapsed: 3.94 min
Step: 76622 | Episode 1865 | Return: 0.00 | Elapsed: 3.94 min
Step: 76645 | Episode 1866 | Return: 0.00 | Elapsed: 3.95 min
Step: 76686 | Episode 1867 | Return: 1.00 | Elapsed: 3.95 min
Step: 76761 | Episode 1868 | Return: 2.00 | Elapsed: 3.95 min
Step: 76786 | Episode 1869 | Return: 0.00 | Elapsed: 3.95 min
Step: 76830 | Episode 1870 | Return: 0.00 | Elapsed: 3.95 min
Step: 76870 | Episode 1871 | Return: 0.00 | Elapsed: 3.96 min
Step: 76938 | Episode 1872 | Return: 0.00 | Elapsed: 3.96 min
Step: 76977 | Episode 1873 | Return: 1.00 | Elapsed: 3.96 min
Step: 77011 | Episode 1874 | Return: 1.00 | Elapsed: 3.96 min
Step: 77077 | Episode 1875 | Return: 0.00 | Elapsed: 3.97 min
Step: 77128 | Episode 1876 | Return: 0.00 | Elapsed: 3.97 min
Step: 77153 | Episode 1877 | Return: 0.00 | Elapsed: 3.97 min
Step: 77206 | Episode 1878 | Return: 0.00 | Elapsed: 3.97 min
Step: 77273 | Episode 1879 | Return: 1.00 | Elapsed: 3.98 min
Step: 77312 | Episode 1880 | Return: 0.00 | Elapsed: 3.98 min
Step: 77346 | Episode 1881 | Return: 1.00 | Elapsed: 3.98 min
Step: 77382 | Episode 1882 | Return: 0.00 | Elapsed: 3.98 min
Step: 77435 | Episode 1883 | Return: 1.00 | Elapsed: 3.99 min
Step: 77476 | Episode 1884 | Return: 0.00 | Elapsed: 3.99 min
Step: 77520 | Episode 1885 | Return: 1.00 | Elapsed: 3.99 min
Step: 77545 | Episode 1886 | Return: 0.00 | Elapsed: 3.99 min
Step: 77598 | Episode 1887 | Return: 1.00 | Elapsed: 3.99 min
Step: 77663 | Episode 1888 | Return: 1.00 | Elapsed: 4.00 min
Step: 77699 | Episode 1889 | Return: 0.00 | Elapsed: 4.00 min
Step: 77757 | Episode 1890 | Return: 1.00 | Elapsed: 4.00 min
Step: 77798 | Episode 1891 | Return: 2.00 | Elapsed: 4.00 min
Step: 77834 | Episode 1892 | Return: 0.00 | Elapsed: 4.01 min
Step: 77877 | Episode 1893 | Return: 0.00 | Elapsed: 4.01 min
Step: 77922 | Episode 1894 | Return: 0.00 | Elapsed: 4.01 min
Step: 77956 | Episode 1895 | Return: 0.00 | Elapsed: 4.01 min
Step: 78002 | Episode 1896 | Return: 0.00 | Elapsed: 4.01 min
Step: 78030 | Episode 1897 | Return: 0.00 | Elapsed: 4.02 min
Step: 78062 | Episode 1898 | Return: 0.00 | Elapsed: 4.02 min
Step: 78107 | Episode 1899 | Return: 1.00 | Elapsed: 4.02 min
Step: 78141 | Episode 1900 | Return: 0.00 | Elapsed: 4.02 min
Step: 78207 | Episode 1901 | Return: 0.00 | Elapsed: 4.03 min
Step: 78232 | Episode 1902 | Return: 0.00 | Elapsed: 4.03 min
Step: 78264 | Episode 1903 | Return: 1.00 | Elapsed: 4.03 min
Step: 78301 | Episode 1904 | Return: 0.00 | Elapsed: 4.03 min
Step: 78354 | Episode 1905 | Return: 0.00 | Elapsed: 4.03 min
Step: 78379 | Episode 1906 | Return: 0.00 | Elapsed: 4.04 min
Step: 78411 | Episode 1907 | Return: 1.00 | Elapsed: 4.04 min
Step: 78482 | Episode 1908 | Return: 0.00 | Elapsed: 4.04 min
Step: 78516 | Episode 1909 | Return: 0.00 | Elapsed: 4.04 min
Step: 78552 | Episode 1910 | Return: 0.00 | Elapsed: 4.04 min
Step: 78598 | Episode 1911 | Return: 0.00 | Elapsed: 4.05 min
Step: 78634 | Episode 1912 | Return: 0.00 | Elapsed: 4.05 min
Step: 78688 | Episode 1913 | Return: 0.00 | Elapsed: 4.05 min
Step: 78713 | Episode 1914 | Return: 0.00 | Elapsed: 4.05 min
Step: 78754 | Episode 1915 | Return: 0.00 | Elapsed: 4.06 min
Step: 78795 | Episode 1916 | Return: 1.00 | Elapsed: 4.06 min
Step: 78827 | Episode 1917 | Return: 0.00 | Elapsed: 4.06 min
Step: 78868 | Episode 1918 | Return: 2.00 | Elapsed: 4.06 min
Step: 78911 | Episode 1919 | Return: 0.00 | Elapsed: 4.06 min
Step: 78943 | Episode 1920 | Return: 0.00 | Elapsed: 4.07 min
Step: 78998 | Episode 1921 | Return: 0.00 | Elapsed: 4.07 min
Step: 79060 | Episode 1922 | Return: 1.00 | Elapsed: 4.07 min
Step: 79109 | Episode 1923 | Return: 0.00 | Elapsed: 4.08 min
Step: 79160 | Episode 1924 | Return: 0.00 | Elapsed: 4.08 min
Step: 79194 | Episode 1925 | Return: 0.00 | Elapsed: 4.08 min
Step: 79219 | Episode 1926 | Return: 0.00 | Elapsed: 4.08 min
Step: 79244 | Episode 1927 | Return: 0.00 | Elapsed: 4.08 min
Step: 79274 | Episode 1928 | Return: 0.00 | Elapsed: 4.09 min
Step: 79308 | Episode 1929 | Return: 0.00 | Elapsed: 4.09 min
Step: 79342 | Episode 1930 | Return: 0.00 | Elapsed: 4.09 min
Step: 79393 | Episode 1931 | Return: 0.00 | Elapsed: 4.09 min
Step: 79446 | Episode 1932 | Return: 1.00 | Elapsed: 4.10 min
Step: 79471 | Episode 1933 | Return: 0.00 | Elapsed: 4.10 min
Step: 79505 | Episode 1934 | Return: 0.00 | Elapsed: 4.10 min
Step: 79570 | Episode 1935 | Return: 1.00 | Elapsed: 4.10 min
Step: 79607 | Episode 1936 | Return: 1.00 | Elapsed: 4.11 min
Step: 79683 | Episode 1937 | Return: 2.00 | Elapsed: 4.11 min
Step: 79736 | Episode 1938 | Return: 1.00 | Elapsed: 4.11 min
Step: 79789 | Episode 1939 | Return: 0.00 | Elapsed: 4.11 min
Step: 79837 | Episode 1940 | Return: 0.00 | Elapsed: 4.12 min
Step: 79871 | Episode 1941 | Return: 0.00 | Elapsed: 4.12 min
Step: 79955 | Episode 1942 | Return: 0.00 | Elapsed: 4.12 min
Step: 79996 | Episode 1943 | Return: 0.00 | Elapsed: 4.12 min
Step: 80054 | Episode 1944 | Return: 1.00 | Elapsed: 4.13 min
Step: 80093 | Episode 1945 | Return: 0.00 | Elapsed: 4.14 min
Step: 80139 | Episode 1946 | Return: 0.00 | Elapsed: 4.14 min
Step: 80180 | Episode 1947 | Return: 0.00 | Elapsed: 4.15 min
Step: 80253 | Episode 1948 | Return: 0.00 | Elapsed: 4.16 min
Step: 80285 | Episode 1949 | Return: 0.00 | Elapsed: 4.16 min
Step: 80339 | Episode 1950 | Return: 0.00 | Elapsed: 4.17 min
Step: 80380 | Episode 1951 | Return: 2.00 | Elapsed: 4.18 min
Step: 80405 | Episode 1952 | Return: 0.00 | Elapsed: 4.18 min
Step: 80428 | Episode 1953 | Return: 0.00 | Elapsed: 4.18 min
Step: 80467 | Episode 1954 | Return: 0.00 | Elapsed: 4.19 min
Step: 80492 | Episode 1955 | Return: 0.00 | Elapsed: 4.19 min
Step: 80526 | Episode 1956 | Return: 1.00 | Elapsed: 4.20 min
Step: 80579 | Episode 1957 | Return: 0.00 | Elapsed: 4.21 min
Step: 80625 | Episode 1958 | Return: 1.00 | Elapsed: 4.21 min
Step: 80650 | Episode 1959 | Return: 0.00 | Elapsed: 4.22 min
Step: 80697 | Episode 1960 | Return: 1.00 | Elapsed: 4.22 min
Step: 80722 | Episode 1961 | Return: 0.00 | Elapsed: 4.23 min
Step: 80743 | Episode 1962 | Return: 0.00 | Elapsed: 4.23 min
Step: 80784 | Episode 1963 | Return: 0.00 | Elapsed: 4.24 min
Step: 80832 | Episode 1964 | Return: 0.00 | Elapsed: 4.24 min
Step: 80866 | Episode 1965 | Return: 0.00 | Elapsed: 4.25 min
Step: 80902 | Episode 1966 | Return: 0.00 | Elapsed: 4.25 min
Step: 80936 | Episode 1967 | Return: 0.00 | Elapsed: 4.26 min
Step: 80972 | Episode 1968 | Return: 0.00 | Elapsed: 4.26 min
Step: 81008 | Episode 1969 | Return: 0.00 | Elapsed: 4.27 min
Step: 81059 | Episode 1970 | Return: 0.00 | Elapsed: 4.28 min
Step: 81101 | Episode 1971 | Return: 0.00 | Elapsed: 4.28 min
Step: 81142 | Episode 1972 | Return: 2.00 | Elapsed: 4.29 min
Step: 81208 | Episode 1973 | Return: 1.00 | Elapsed: 4.29 min
Step: 81231 | Episode 1974 | Return: 0.00 | Elapsed: 4.30 min
Step: 81274 | Episode 1975 | Return: 0.00 | Elapsed: 4.30 min
Step: 81306 | Episode 1976 | Return: 0.00 | Elapsed: 4.31 min
Step: 81338 | Episode 1977 | Return: 1.00 | Elapsed: 4.31 min
Step: 81390 | Episode 1978 | Return: 0.00 | Elapsed: 4.32 min
Step: 81424 | Episode 1979 | Return: 0.00 | Elapsed: 4.33 min
Step: 81463 | Episode 1980 | Return: 0.00 | Elapsed: 4.33 min
Step: 81509 | Episode 1981 | Return: 0.00 | Elapsed: 4.34 min
Step: 81545 | Episode 1982 | Return: 1.00 | Elapsed: 4.34 min
Step: 81592 | Episode 1983 | Return: 0.00 | Elapsed: 4.35 min
Step: 81615 | Episode 1984 | Return: 0.00 | Elapsed: 4.35 min
Step: 81651 | Episode 1985 | Return: 0.00 | Elapsed: 4.36 min
Step: 81704 | Episode 1986 | Return: 1.00 | Elapsed: 4.36 min
Step: 81738 | Episode 1987 | Return: 0.00 | Elapsed: 4.37 min
Step: 81774 | Episode 1988 | Return: 1.00 | Elapsed: 4.37 min
Step: 81808 | Episode 1989 | Return: 1.00 | Elapsed: 4.38 min
Step: 81842 | Episode 1990 | Return: 1.00 | Elapsed: 4.38 min
Step: 81876 | Episode 1991 | Return: 0.00 | Elapsed: 4.39 min
Step: 81912 | Episode 1992 | Return: 1.00 | Elapsed: 4.39 min
Step: 81944 | Episode 1993 | Return: 1.00 | Elapsed: 4.40 min
Step: 81990 | Episode 1994 | Return: 0.00 | Elapsed: 4.40 min
Step: 82031 | Episode 1995 | Return: 0.00 | Elapsed: 4.41 min
Step: 82063 | Episode 1996 | Return: 0.00 | Elapsed: 4.41 min
Step: 82111 | Episode 1997 | Return: 0.00 | Elapsed: 4.42 min
Step: 82147 | Episode 1998 | Return: 0.00 | Elapsed: 4.42 min
Step: 82181 | Episode 1999 | Return: 0.00 | Elapsed: 4.43 min
Step: 82211 | Episode 2000 | Return: 0.00 | Elapsed: 4.43 min
Step: 82245 | Episode 2001 | Return: 0.00 | Elapsed: 4.44 min
Step: 82279 | Episode 2002 | Return: 0.00 | Elapsed: 4.44 min
Step: 82315 | Episode 2003 | Return: 0.00 | Elapsed: 4.45 min
Step: 82361 | Episode 2004 | Return: 1.00 | Elapsed: 4.46 min
Step: 82406 | Episode 2005 | Return: 0.00 | Elapsed: 4.46 min
Step: 82445 | Episode 2006 | Return: 0.00 | Elapsed: 4.47 min
Step: 82488 | Episode 2007 | Return: 0.00 | Elapsed: 4.47 min
Step: 82532 | Episode 2008 | Return: 1.00 | Elapsed: 4.48 min
Step: 82568 | Episode 2009 | Return: 0.00 | Elapsed: 4.48 min
Step: 82628 | Episode 2010 | Return: 0.00 | Elapsed: 4.49 min
Step: 82662 | Episode 2011 | Return: 0.00 | Elapsed: 4.50 min
Step: 82703 | Episode 2012 | Return: 1.00 | Elapsed: 4.50 min
Step: 82739 | Episode 2013 | Return: 0.00 | Elapsed: 4.51 min
Step: 82778 | Episode 2014 | Return: 0.00 | Elapsed: 4.51 min
Step: 82831 | Episode 2015 | Return: 0.00 | Elapsed: 4.52 min
Step: 82863 | Episode 2016 | Return: 0.00 | Elapsed: 4.52 min
Step: 82897 | Episode 2017 | Return: 1.00 | Elapsed: 4.53 min
Step: 82952 | Episode 2018 | Return: 0.00 | Elapsed: 4.54 min
Step: 82991 | Episode 2019 | Return: 1.00 | Elapsed: 4.54 min
Step: 83030 | Episode 2020 | Return: 0.00 | Elapsed: 4.55 min
Step: 83064 | Episode 2021 | Return: 0.00 | Elapsed: 4.55 min
Step: 83100 | Episode 2022 | Return: 0.00 | Elapsed: 4.56 min
Step: 83144 | Episode 2023 | Return: 0.00 | Elapsed: 4.56 min
Step: 83176 | Episode 2024 | Return: 0.00 | Elapsed: 4.57 min
Step: 83232 | Episode 2025 | Return: 0.00 | Elapsed: 4.58 min
Step: 83280 | Episode 2026 | Return: 1.00 | Elapsed: 4.58 min
Step: 83305 | Episode 2027 | Return: 0.00 | Elapsed: 4.59 min
Step: 83339 | Episode 2028 | Return: 0.00 | Elapsed: 4.59 min
Step: 83382 | Episode 2029 | Return: 0.00 | Elapsed: 4.60 min
Step: 83414 | Episode 2030 | Return: 0.00 | Elapsed: 4.60 min
Step: 83480 | Episode 2031 | Return: 1.00 | Elapsed: 4.61 min
Step: 83505 | Episode 2032 | Return: 0.00 | Elapsed: 4.62 min
Step: 83551 | Episode 2033 | Return: 0.00 | Elapsed: 4.62 min
Step: 83576 | Episode 2034 | Return: 0.00 | Elapsed: 4.63 min
Step: 83643 | Episode 2035 | Return: 3.00 | Elapsed: 4.63 min
Step: 83698 | Episode 2036 | Return: 0.00 | Elapsed: 4.64 min
Step: 83732 | Episode 2037 | Return: 1.00 | Elapsed: 4.65 min
Step: 83779 | Episode 2038 | Return: 0.00 | Elapsed: 4.65 min
Step: 83811 | Episode 2039 | Return: 0.00 | Elapsed: 4.66 min
Step: 83877 | Episode 2040 | Return: 1.00 | Elapsed: 4.67 min
Step: 83896 | Episode 2041 | Return: 0.00 | Elapsed: 4.67 min
Step: 83940 | Episode 2042 | Return: 0.00 | Elapsed: 4.67 min
Step: 83976 | Episode 2043 | Return: 1.00 | Elapsed: 4.68 min
Step: 84017 | Episode 2044 | Return: 2.00 | Elapsed: 4.69 min
Step: 84051 | Episode 2045 | Return: 0.00 | Elapsed: 4.69 min
Step: 84086 | Episode 2046 | Return: 1.00 | Elapsed: 4.70 min
Step: 84130 | Episode 2047 | Return: 0.00 | Elapsed: 4.70 min
Step: 84153 | Episode 2048 | Return: 0.00 | Elapsed: 4.70 min
Step: 84183 | Episode 2049 | Return: 0.00 | Elapsed: 4.71 min
Step: 84217 | Episode 2050 | Return: 0.00 | Elapsed: 4.71 min
Step: 84242 | Episode 2051 | Return: 0.00 | Elapsed: 4.72 min
Step: 84288 | Episode 2052 | Return: 1.00 | Elapsed: 4.72 min
Step: 84323 | Episode 2053 | Return: 0.00 | Elapsed: 4.73 min
Step: 84369 | Episode 2054 | Return: 0.00 | Elapsed: 4.73 min
Step: 84417 | Episode 2055 | Return: 1.00 | Elapsed: 4.74 min
Step: 84489 | Episode 2056 | Return: 0.00 | Elapsed: 4.75 min
Step: 84523 | Episode 2057 | Return: 1.00 | Elapsed: 4.75 min
Step: 84566 | Episode 2058 | Return: 1.00 | Elapsed: 4.76 min
Step: 84598 | Episode 2059 | Return: 0.00 | Elapsed: 4.76 min
Step: 84632 | Episode 2060 | Return: 1.00 | Elapsed: 4.77 min
Step: 84655 | Episode 2061 | Return: 0.00 | Elapsed: 4.77 min
Step: 84705 | Episode 2062 | Return: 0.00 | Elapsed: 4.78 min
Step: 84751 | Episode 2063 | Return: 0.00 | Elapsed: 4.79 min
Step: 84809 | Episode 2064 | Return: 1.00 | Elapsed: 4.80 min
Step: 84862 | Episode 2065 | Return: 0.00 | Elapsed: 4.80 min
Step: 84899 | Episode 2066 | Return: 0.00 | Elapsed: 4.81 min
Step: 84936 | Episode 2067 | Return: 0.00 | Elapsed: 4.81 min
Step: 84970 | Episode 2068 | Return: 1.00 | Elapsed: 4.82 min
Step: 85000 | Episode 2069 | Return: 1.00 | Elapsed: 4.82 min
Step: 85032 | Episode 2070 | Return: 0.00 | Elapsed: 4.83 min
Step: 85085 | Episode 2071 | Return: 0.00 | Elapsed: 4.84 min
Step: 85115 | Episode 2072 | Return: 0.00 | Elapsed: 4.84 min
Step: 85174 | Episode 2073 | Return: 0.00 | Elapsed: 4.85 min
Step: 85199 | Episode 2074 | Return: 0.00 | Elapsed: 4.85 min
Step: 85255 | Episode 2075 | Return: 0.00 | Elapsed: 4.86 min
Step: 85289 | Episode 2076 | Return: 1.00 | Elapsed: 4.87 min
Step: 85360 | Episode 2077 | Return: 2.00 | Elapsed: 4.88 min
Step: 85417 | Episode 2078 | Return: 0.00 | Elapsed: 4.89 min
Step: 85440 | Episode 2079 | Return: 0.00 | Elapsed: 4.89 min
Step: 85472 | Episode 2080 | Return: 0.00 | Elapsed: 4.89 min
Step: 85508 | Episode 2081 | Return: 0.00 | Elapsed: 4.90 min
Step: 85568 | Episode 2082 | Return: 1.00 | Elapsed: 4.91 min
Step: 85593 | Episode 2083 | Return: 0.00 | Elapsed: 4.91 min
Step: 85678 | Episode 2084 | Return: 1.00 | Elapsed: 4.92 min
Step: 85712 | Episode 2085 | Return: 0.00 | Elapsed: 4.93 min
Step: 85735 | Episode 2086 | Return: 0.00 | Elapsed: 4.94 min
Step: 85760 | Episode 2087 | Return: 0.00 | Elapsed: 4.94 min
Step: 85792 | Episode 2088 | Return: 0.00 | Elapsed: 4.94 min
Step: 85813 | Episode 2089 | Return: 0.00 | Elapsed: 4.95 min
Step: 85834 | Episode 2090 | Return: 0.00 | Elapsed: 4.95 min
Step: 85862 | Episode 2091 | Return: 0.00 | Elapsed: 4.96 min
Step: 85883 | Episode 2092 | Return: 0.00 | Elapsed: 4.96 min
Step: 85938 | Episode 2093 | Return: 0.00 | Elapsed: 4.97 min
Step: 85970 | Episode 2094 | Return: 0.00 | Elapsed: 4.97 min
Step: 86002 | Episode 2095 | Return: 0.00 | Elapsed: 4.98 min
Step: 86038 | Episode 2096 | Return: 0.00 | Elapsed: 4.98 min
Step: 86059 | Episode 2097 | Return: 0.00 | Elapsed: 4.98 min
Step: 86093 | Episode 2098 | Return: 1.00 | Elapsed: 4.99 min
Step: 86150 | Episode 2099 | Return: 0.00 | Elapsed: 5.00 min
Step: 86233 | Episode 2100 | Return: 0.00 | Elapsed: 5.01 min
Step: 86256 | Episode 2101 | Return: 0.00 | Elapsed: 5.01 min
Step: 86281 | Episode 2102 | Return: 0.00 | Elapsed: 5.01 min
Step: 86313 | Episode 2103 | Return: 0.00 | Elapsed: 5.02 min
Step: 86334 | Episode 2104 | Return: 0.00 | Elapsed: 5.02 min
Step: 86370 | Episode 2105 | Return: 1.00 | Elapsed: 5.03 min
Step: 86431 | Episode 2106 | Return: 1.00 | Elapsed: 5.04 min
Step: 86465 | Episode 2107 | Return: 0.00 | Elapsed: 5.04 min
Step: 86535 | Episode 2108 | Return: 3.00 | Elapsed: 5.05 min
Step: 86569 | Episode 2109 | Return: 0.00 | Elapsed: 5.06 min
Step: 86612 | Episode 2110 | Return: 0.00 | Elapsed: 5.06 min
Step: 86640 | Episode 2111 | Return: 1.00 | Elapsed: 5.07 min
Step: 86690 | Episode 2112 | Return: 1.00 | Elapsed: 5.07 min
Step: 86739 | Episode 2113 | Return: 0.00 | Elapsed: 5.08 min
Step: 86804 | Episode 2114 | Return: 0.00 | Elapsed: 5.09 min
Step: 86845 | Episode 2115 | Return: 0.00 | Elapsed: 5.10 min
Step: 86881 | Episode 2116 | Return: 1.00 | Elapsed: 5.10 min
Step: 86927 | Episode 2117 | Return: 0.00 | Elapsed: 5.11 min
Step: 86986 | Episode 2118 | Return: 0.00 | Elapsed: 5.11 min
Step: 87033 | Episode 2119 | Return: 0.00 | Elapsed: 5.12 min
Step: 87077 | Episode 2120 | Return: 1.00 | Elapsed: 5.13 min
Step: 87138 | Episode 2121 | Return: 0.00 | Elapsed: 5.13 min
Step: 87174 | Episode 2122 | Return: 0.00 | Elapsed: 5.14 min
Step: 87211 | Episode 2123 | Return: 1.00 | Elapsed: 5.14 min
Step: 87277 | Episode 2124 | Return: 1.00 | Elapsed: 5.15 min
Step: 87311 | Episode 2125 | Return: 0.00 | Elapsed: 5.16 min
Step: 87345 | Episode 2126 | Return: 0.00 | Elapsed: 5.16 min
Step: 87405 | Episode 2127 | Return: 1.00 | Elapsed: 5.17 min
Step: 87444 | Episode 2128 | Return: 0.00 | Elapsed: 5.17 min
Step: 87478 | Episode 2129 | Return: 0.00 | Elapsed: 5.18 min
Step: 87508 | Episode 2130 | Return: 0.00 | Elapsed: 5.18 min
Step: 87559 | Episode 2131 | Return: 1.00 | Elapsed: 5.19 min
Step: 87600 | Episode 2132 | Return: 2.00 | Elapsed: 5.20 min
Step: 87644 | Episode 2133 | Return: 1.00 | Elapsed: 5.20 min
Step: 87694 | Episode 2134 | Return: 2.00 | Elapsed: 5.21 min
Step: 87759 | Episode 2135 | Return: 3.00 | Elapsed: 5.22 min
